customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,contact_name,signup_date,signup_source,is_active,churned_at,churn_reason,nps_score,is_churned,tenure_days,plan_id,plan_name,plan_tier,status,mrr_usd,billing_cycle,team_size,active_members,total_events,avg_session_sec,unique_features,last_activity,first_activity,total_sessions_with_duration,latest_nps,avg_nps,nps_surveys_count
387,GridDynamics,Retail,medium,BR,Brazil,America/Sao_Paulo,raj.moore@outlook.com,Raj Moore,2024-08-21,partner,True,,,,0,589.0,6.0,Enterprise,enterprise,active,99.0,monthly,10.0,10.0,33,1818.8260869565217,3,2024-11-21 16:22:41,2023-01-25 19:38:04,23,3.0,3.0,1.0
388,MetaDev,Legal,small,IN,India,Asia/Kolkata,kimberly.smith@gmail.com,Kimberly Smith,2024-06-21,partner,False,2025-07-02 08:57:54,Company closed,1.0,1,376.0,1.0,Free,free,cancelled,0.0,monthly,4.0,3.0,48,1972.0,4,2025-07-11 05:12:05,2023-02-17 02:23:02,36,6.0,6.5,2.0
389,CloudLabs,Technology,medium,SG,Singapore,Asia/Singapore,dmitri.wilson@cloudlabs.com,Dmitri Wilson,2024-09-11,paid_ads,False,2025-06-22 22:02:28,,,1,284.0,1.0,Free,free,cancelled,0.0,monthly,4.0,2.0,53,1957.5348837209303,8,2025-10-30 10:12:52,2023-11-25 20:21:36,43,6.0,7.666666666666667,3.0
390,Sync HQ,Logistics,small,SG,Singapore,Asia/Singapore,sandra.moore@company.io,Sandra Moore,2025-03-10,event,False,2025-05-03 05:29:33,Budget cuts,10.0,1,54.0,4.0,Professional,professional,cancelled,32.5,annual,2.0,2.0,46,1615.65,7,2025-08-27 22:04:07,2023-02-10 12:18:22,40,,,
391,QuarkSolutions,Consulting,small,BR,Brazil,America/Sao_Paulo,betty.lopez@tech.dev,Betty Lopez,2023-08-12,event,True,,,7.0,0,964.0,5.0,Professional Plus,professional,active,59.0,monthly,1.0,1.0,41,1806.78125,6,2025-08-18 00:10:34,2023-03-31 05:17:25,32,8.0,7.0,3.0
392,Keen Pro,Education,enterprise,CA,Canada,America/Toronto,mary.young@gmail.com,Mary Young,2023-09-30,referral,False,2024-07-12 04:29:34,Budget cuts,3.0,1,286.0,4.0,Professional,professional,cancelled,39.0,monthly,51.0,45.0,40,1769.638888888889,5,2025-10-12 15:30:24,2023-07-04 13:37:35,36,7.0,6.4,5.0
393,EchoCorp,Legal,enterprise,US,United States,America/Chicago,Paul.Anderson@echocorp.com,Paul Anderson,2024-07-02,organic,True,,,8.0,0,639.0,1.0,Free,free,active,0.0,annual,47.0,41.0,34,1904.7931034482758,3,2025-08-08 03:43:29,2023-09-09 16:44:45,29,8.0,8.0,2.0
394,DataStack,Logistics,small,IN,India,Asia/Kolkata,paul.perez@protonmail.com,Paul Perez,2023-06-30,partner,True,,,,0,1007.0,4.0,Professional,professional,active,39.0,monthly,3.0,3.0,38,1742.8333333333333,4,2025-06-02 01:42:47,2023-01-23 10:28:22,30,8.0,8.0,1.0
395,TidalNet,Healthcare,large,FR,France,Europe/Paris,daniel.young@tidalnet.com,Daniel Young,2023-07-17,event,False,2024-08-20 11:22:12,Not enough users,6.0,1,400.0,6.0,Enterprise,enterprise,cancelled,89.1,monthly,18.0,17.0,39,1697.4117647058824,7,2025-06-16 19:02:34,2023-11-20 17:47:10,34,4.0,6.5,4.0
396,Data Works,Insurance,large,US,United States,America/New_York,betty.davis@tech.dev,Betty Davis,2024-11-25,partner,True,,,9.0,0,493.0,4.0,Professional,professional,active,32.5,annual,19.0,19.0,46,1663.925,6,2025-04-29 14:40:13,2023-07-21 06:14:49,40,10.0,10.0,1.0
397,EdgeAI,Consulting,large,US,United States,America/New_York,Donald.Flores@edgeai.com,Donald Flores,2024-10-09,referral,False,2025-03-07 08:35:29,,4.0,1,149.0,4.0,Professional,professional,cancelled,32.5,annual,8.0,7.0,32,1676.2222222222222,3,2025-01-31 05:32:26,2024-01-27 14:48:12,27,5.0,4.5,4.0
398,Meta Corp,Marketing,enterprise,FR,France,Europe/Paris,fatima.sanchez@corp.net,Fatima Sanchez,2023-11-26,organic,True,,,,0,858.0,2.0,Starter,starter,active,10.0,annual,25.0,24.0,37,1839.0,2,2025-09-02 16:01:52,2023-02-19 16:49:18,33,,,
399,LinkSolutions,Healthcare,small,US,United States,America/Los_Angeles,priya.clark@yahoo.com,Priya Clark,2025-08-05,organic,True,,,9.0,0,240.0,1.0,Free,free,active,0.0,monthly,6.0,5.0,39,1864.6666666666667,5,2025-09-09 20:05:04,2023-02-01 18:12:52,33,9.0,6.333333333333333,3.0
400,Flux Tech,Technology,small,US,United States,America/Los_Angeles,jennifer.rivera@startup.co,Jennifer Rivera,2025-03-22,partner,True,,,,0,376.0,5.0,Professional Plus,professional,active,59.0,monthly,6.0,5.0,35,1963.3703703703704,8,2025-08-23 06:37:45,2023-02-28 19:37:14,27,6.0,8.666666666666666,3.0
401,Core Corp,E-commerce,small,BR,Brazil,America/Sao_Paulo,carlos.williams@corp.net,Carlos Williams,2024-10-04,partner,True,,,7.0,0,545.0,3.0,Starter Plus,starter,active,15.83,annual,5.0,5.0,31,1952.9130434782608,4,2025-10-28 08:51:07,2023-05-14 12:33:08,23,8.0,6.666666666666667,3.0
402,MetaSystems,Healthcare,medium,IN,India,Asia/Kolkata,kenji.kim@enterprise.com,Kenji Kim,2024-11-06,paid_ads,True,,,3.0,0,512.0,3.0,Starter Plus,starter,active,15.83,annual,9.0,7.0,33,1599.7096774193549,3,2025-07-25 21:40:56,2023-01-10 21:50:08,31,8.0,8.0,1.0
403,RiftIO,Finance,large,US,United States,America/New_York,patricia.adams@protonmail.com,Patricia Adams,2025-04-04,organic,True,,,3.0,0,363.0,4.0,Professional,professional,active,39.0,monthly,30.0,29.0,40,1795.235294117647,5,2025-10-19 03:54:59,2024-06-11 14:04:56,34,9.0,8.0,2.0
404,Bolt IO,Media,small,US,United States,America/Chicago,jessica.patel@startup.co,Jessica Patel,2024-11-24,partner,True,,,3.0,0,494.0,2.0,Starter,starter,active,10.0,annual,6.0,3.0,38,1962.909090909091,3,2025-09-26 20:17:05,2023-01-19 05:11:37,33,6.0,7.8,5.0
405,GridPlatform,Retail,small,AU,Australia,Australia/Sydney,joseph.jones@gridplatform.com,Joseph Jones,2025-08-08,referral,True,,,7.0,0,237.0,1.0,Free,free,paused,0.0,monthly,3.0,3.0,35,1920.344827586207,4,2025-10-06 08:22:41,2023-01-27 02:57:44,29,9.0,5.666666666666667,3.0
406,UnitSoftware,Education,small,IN,India,Asia/Kolkata,david.williams@unitsoftware.com,David Williams,2024-04-21,event,True,,,6.0,0,711.0,5.0,Professional Plus,professional,active,59.0,monthly,2.0,2.0,36,1668.107142857143,3,2025-06-28 14:25:58,2023-02-01 20:46:52,28,10.0,10.0,1.0
407,MistSolutions,Logistics,medium,US,United States,America/Los_Angeles,andrew.scott@tech.dev,Andrew Scott,2023-08-10,event,True,,,,0,966.0,3.0,Starter Plus,starter,active,17.1,monthly,15.0,15.0,38,1626.5925925925926,4,2025-06-26 06:37:27,2023-08-23 22:00:20,27,4.0,4.0,1.0
408,AcmePro,Retail,small,GB,United Kingdom,Europe/London,charles.ramirez@corp.net,Charles Ramirez,2025-07-24,organic,True,,,10.0,0,252.0,3.0,Starter Plus,starter,active,19.0,monthly,5.0,5.0,48,1650.4418604651162,8,2025-10-12 20:02:01,2023-02-09 15:35:57,43,9.0,4.5,4.0
409,EchoPro,Technology,medium,JP,Japan,Asia/Tokyo,betty.walker@outlook.com,Betty Walker,2023-09-04,organic,False,2025-05-10 22:24:15,Too expensive,,1,614.0,1.0,Free,free,cancelled,0.0,annual,7.0,6.0,38,2001.3333333333333,3,2025-10-29 21:09:05,2023-04-25 00:47:56,30,7.0,8.333333333333334,3.0
410,NovaDigital,E-commerce,large,US,United States,America/Chicago,mary.walker@enterprise.com,Mary Walker,2025-02-04,referral,True,,,,0,422.0,2.0,Starter,starter,active,9.0,annual,13.0,12.0,41,2092.5625,4,2025-08-17 15:47:40,2023-01-14 05:59:09,32,5.0,8.5,4.0
411,ZealDigital,Manufacturing,small,IN,India,Asia/Kolkata,aisha.robinson+test@outlook.com,Aisha Robinson,2024-12-08,event,True,,,7.0,0,480.0,3.0,Starter Plus,starter,active,19.0,monthly,5.0,4.0,34,1790.6451612903227,3,2025-08-06 21:26:30,2023-03-01 14:04:32,31,1.0,4.333333333333333,3.0
412,SageGroup,Insurance,small,SG,Singapore,Asia/Singapore,jennifer.flores@gmail.com,Jennifer Flores,2025-07-20,referral,True,,,,0,256.0,4.0,Professional,professional,active,39.0,monthly,4.0,3.0,44,1483.8974358974358,8,2025-05-07 13:43:15,2023-01-28 01:23:47,39,,,
413,YieldStudio,Technology,small,IN,India,Asia/Kolkata,barbara.adams@yieldstudio.com,Barbara Adams,2023-12-09,partner,True,,,7.0,0,845.0,5.0,Professional Plus,professional,active,59.0,monthly,3.0,3.0,28,1470.7894736842106,5,2025-04-02 23:52:29,2023-01-04 12:00:16,19,8.0,7.0,3.0
414,UltraStudio,Media,large,AU,Australia,Australia/Sydney,sarah.brown@enterprise.com,Sarah Brown,2025-04-29,event,False,2025-10-13 20:01:32,Outgrew the platform,,1,167.0,2.0,Starter,starter,cancelled,10.0,annual,27.0,25.0,36,1619.090909090909,4,2025-05-24 08:38:24,2023-02-12 12:50:06,33,6.0,5.5,2.0
415,CoreGroup,Logistics,large,US,United States,America/Chicago,richard.robinson@yahoo.com,Richard Robinson,2025-09-06,paid_ads,False,2025-10-13 23:57:59,Poor support experience,0.0,1,37.0,4.0,Professional,professional,cancelled,39.0,monthly,9.0,7.0,38,1590.6764705882354,6,2025-09-15 00:56:56,2023-02-08 12:22:23,34,5.0,7.0,5.0
416,NovaDev,Technology,small,AU,Australia,Australia/Sydney,fatima.wright@startup.co,Fatima Wright,2024-10-22,organic,False,2025-02-02 10:10:23,Switched to competitor,6.0,1,103.0,4.0,Professional,professional,cancelled,32.5,annual,6.0,6.0,41,1756.1666666666667,5,2025-09-30 13:27:29,2023-05-28 19:01:15,36,8.0,8.0,1.0
417,ArcVentures,Logistics,enterprise,IN,India,Asia/Kolkata,ashley.nguyen@tech.dev,Ashley Nguyen,2023-11-08,event,True,,,,0,876.0,4.0,Professional,professional,active,39.0,monthly,57.0,56.0,41,1947.6363636363637,9,2025-10-01 07:12:36,2023-02-05 19:23:49,33,10.0,9.0,2.0
418,KiteGroup,Legal,medium,DE,Germany,Europe/Berlin,barbara.lopez@yahoo.com,Barbara Lopez,2023-04-30,paid_ads,False,2024-10-02 20:40:00,Integration issues,1.0,1,521.0,3.0,Starter Plus,starter,cancelled,12.67,annual,10.0,9.0,42,1760.1944444444443,4,2025-09-18 20:10:41,2023-03-16 20:10:05,36,10.0,8.5,2.0
419,JetStudio,Finance,medium,DE,Germany,Europe/Berlin,linda.johnson@yahoo.com,Linda Johnson,2025-08-08,organic,True,,,9.0,0,237.0,1.0,Free,free,active,0.0,monthly,4.0,2.0,47,1828.1081081081081,5,2025-09-23 03:43:42,2023-02-27 13:33:55,37,7.0,7.0,1.0
420,Sync Hub,Real Estate,large,US,United States,America/Los_Angeles,hassan.torres@company.io,Hassan Torres,2025-01-19,referral,True,,,8.0,0,438.0,1.0,Free,free,active,0.0,annual,12.0,11.0,48,1723.675,8,2025-10-02 21:58:21,2023-01-28 12:56:05,40,9.0,4.5,2.0
421,TidalLabs,Retail,small,CA,Canada,America/Toronto,daniel.garcia@hotmail.com,Daniel Garcia,2023-08-16,partner,True,,,,0,960.0,3.0,Starter Plus,starter,active,19.0,monthly,4.0,3.0,32,1699.8461538461538,2,2025-05-25 07:40:27,2023-05-09 22:59:31,26,9.0,8.75,4.0
422,BoltTech,Consulting,large,SG,Singapore,Asia/Singapore,jennifer.allen@corp.net,Jennifer Allen,2025-08-24,organic,False,2025-10-25 08:50:20,Company closed,5.0,1,62.0,1.0,Free,free,cancelled,0.0,annual,12.0,12.0,40,1833.090909090909,8,2025-10-14 02:17:57,2023-02-24 03:09:58,33,10.0,10.0,1.0
423,SyncStudio,Consulting,enterprise,JP,Japan,Asia/Tokyo,jennifer.wilson@startup.co,Jennifer Wilson,2023-10-23,organic,False,2025-06-09 10:54:57,Budget cuts,,1,595.0,7.0,Enterprise Custom,enterprise,cancelled,165.83,annual,35.0,32.0,48,1755.5675675675675,5,2025-07-26 12:47:37,2023-02-14 03:37:17,37,4.0,4.666666666666667,3.0
424,IonVentures,Finance,small,DE,Germany,Europe/Berlin,donald.king@corp.net,Donald King,2023-04-01,paid_ads,False,2024-06-28 14:26:18,Budget cuts,3.0,1,454.0,5.0,Professional Plus,professional,cancelled,44.25,annual,3.0,2.0,38,1615.3548387096773,4,2025-09-13 00:18:02,2023-02-03 02:34:25,31,10.0,7.75,4.0
425,MetaSolutions,Education,medium,CA,Canada,America/Toronto,john.ivanov@protonmail.com,John Ivanov,2025-01-27,event,True,,,0.0,0,430.0,6.0,Enterprise,enterprise,active,99.0,monthly,15.0,13.0,45,1896.4848484848485,5,2025-08-06 21:31:51,2023-03-15 23:27:20,33,9.0,7.5,4.0
426,TidalStack,Consulting,small,SG,Singapore,Asia/Singapore,wei.jackson@tidalstack.com,Wei Jackson,2025-02-22,referral,True,,,,0,404.0,2.0,Starter,starter,active,10.0,annual,4.0,4.0,32,2011.2083333333333,2,2025-03-11 07:39:45,2023-01-15 16:36:47,24,7.0,7.8,5.0
427,EchoVentures,Education,large,SG,Singapore,Asia/Singapore,donald.hall@echoventures.com,Donald Hall,2023-09-23,paid_ads,False,2023-12-07 10:42:46,No longer needed,7.0,1,75.0,3.0,Starter Plus,starter,cancelled,15.83,annual,17.0,15.0,45,1654.923076923077,6,2025-10-25 16:56:10,2023-03-24 18:35:02,39,7.0,7.0,1.0
428,Xenon Corp,Logistics,small,US,United States,America/New_York,christopher.jackson@tech.dev,Christopher Jackson,2024-10-05,organic,False,2024-12-10 16:53:04,Integration issues,,1,66.0,6.0,Enterprise,enterprise,cancelled,82.5,annual,5.0,5.0,50,1981.8974358974358,6,2025-07-09 17:22:13,2023-01-10 18:10:21,39,5.0,5.666666666666667,3.0
429,UltraOps,Education,large,FR,France,Europe/Paris,carlos.white@ultraops.com,Carlos White,2024-06-14,organic,True,,,,0,657.0,2.0,Starter,starter,active,10.0,annual,21.0,20.0,38,2103.5185185185187,3,2025-07-08 07:56:42,2023-06-27 07:30:16,27,7.0,4.333333333333333,3.0
430,Jet Dev,E-commerce,enterprise,GB,United Kingdom,Europe/London,mei.scott@tech.dev,Mei Scott,2024-12-30,referral,True,,,,0,458.0,2.0,Starter,starter,active,12.0,monthly,54.0,49.0,39,1813.142857142857,5,2025-10-09 06:03:24,2023-04-15 02:00:05,35,3.0,3.0,1.0
431,ArcHQ,Healthcare,enterprise,US,United States,America/Los_Angeles,mary.walker@yahoo.com,Mary Walker,2025-06-30,paid_ads,True,,,10.0,0,276.0,3.0,Starter Plus,starter,active,15.83,annual,32.0,30.0,37,1675.78125,5,2025-02-05 13:06:16,2023-02-14 07:23:56,32,0.0,2.0,2.0
432,Hub Platform,Finance,enterprise,FR,France,Europe/Paris,elizabeth.hall@yahoo.com,Elizabeth Hall,2024-03-11,referral,True,,,,0,752.0,2.0,Starter,starter,active,9.0,annual,20.0,19.0,41,1825.8333333333333,4,2025-08-19 14:59:19,2023-05-02 09:32:21,36,7.0,8.0,4.0
433,BoltHub,Manufacturing,small,GB,United Kingdom,Europe/London,michael.williams@gmail.com,Michael Williams,2025-07-19,referral,True,,,8.0,0,257.0,5.0,Professional Plus,professional,active,59.0,monthly,2.0,1.0,41,1951.0882352941176,3,2025-09-25 15:27:08,2023-02-27 14:48:32,34,9.0,9.0,2.0
434,Meta Solutions,Logistics,small,US,United States,America/New_York,jennifer.martinez@corp.net,Jennifer Martinez,2023-06-14,partner,True,,,,0,1023.0,6.0,Enterprise,enterprise,active,82.5,annual,1.0,1.0,39,1586.9666666666667,4,2025-07-09 19:18:14,2023-04-22 00:59:53,30,8.0,8.0,1.0
435,Link Hub,Technology,medium,GB,United Kingdom,Europe/London,yuki.gonzalez@linkhub.com,Yuki Gonzalez,2025-01-12,referral,False,2025-05-05 02:46:04,Outgrew the platform,,1,113.0,3.0,Starter Plus,starter,cancelled,19.0,monthly,7.0,6.0,45,1632.8823529411766,6,2024-07-29 21:33:51,2023-01-09 15:20:06,34,5.0,4.0,2.0
436,CoreOps,Finance,enterprise,IN,India,Asia/Kolkata,matthew.ramirez@outlook.com,Matthew Ramirez,2023-11-18,event,False,2024-03-12 16:26:32,Outgrew the platform,6.0,1,115.0,1.0,Free,free,cancelled,0.0,annual,18.0,17.0,49,1816.075,6,2025-10-21 20:54:14,2023-03-10 02:05:44,40,8.0,8.0,1.0
437,Ultra IO,Healthcare,medium,DE,Germany,Europe/Berlin,sandra.hill@enterprise.com,Sandra Hill,2024-02-22,partner,True,,,,0,770.0,1.0,Free,free,active,0.0,monthly,10.0,8.0,35,1607.5666666666666,5,2025-10-19 10:00:28,2023-01-14 18:18:31,30,5.0,5.0,1.0
438,EdgeIO,Marketing,small,US,United States,America/New_York,fatima.young@tech.dev,Fatima Young,2023-03-29,referral,False,2024-12-31 07:38:17,Budget cuts,,1,643.0,2.0,Starter,starter,cancelled,9.0,monthly,2.0,2.0,32,1680.2608695652175,3,2025-01-20 02:09:57,2023-03-19 10:26:43,23,8.0,8.5,4.0
439,Meta Works,E-commerce,medium,AU,Australia,Australia/Sydney,linda.anderson@protonmail.com,Linda Anderson,2025-02-23,organic,True,,,9.0,0,403.0,4.0,Professional,professional,active,39.0,monthly,10.0,9.0,33,1516.2307692307693,7,2024-07-05 00:08:24,2023-06-10 02:54:40,26,,,
440,WaveIO,Manufacturing,medium,JP,Japan,Asia/Tokyo,sarah.martinez@protonmail.com,Sarah Martinez,2023-08-25,organic,True,,,3.0,0,951.0,7.0,Enterprise Custom,enterprise,active,199.0,monthly,3.0,3.0,37,1742.8333333333333,3,2025-10-25 15:07:16,2023-07-12 17:05:08,30,8.0,5.666666666666667,3.0
441,LunaLogic,Marketing,small,DE,Germany,Europe/Berlin,donna.flores@tech.dev,Donna Flores,2025-03-22,event,True,,,7.0,0,376.0,1.0,Free,free,active,0.0,monthly,3.0,3.0,40,1722.3103448275863,4,2025-07-14 02:09:03,2023-03-17 23:49:38,29,8.0,8.0,1.0
442,Warp AI,Manufacturing,small,AU,Australia,Australia/Sydney,mark.lee@warpai.com,Mark Lee,2024-07-24,paid_ads,True,,,,0,617.0,4.0,Professional,professional,active,39.0,monthly,5.0,5.0,47,2003.6666666666667,4,2025-10-15 07:05:47,2023-05-14 19:53:24,36,8.0,8.0,1.0
443,Trek Logic,Consulting,enterprise,US,United States,America/Chicago,andrew.baker@tech.dev,Andrew Baker,2024-05-02,event,True,,,2.0,0,700.0,2.0,Starter,starter,active,8.5,annual,52.0,49.0,35,1995.1666666666667,5,2023-12-05 16:16:58,2023-03-20 17:21:27,30,6.0,7.0,2.0
444,NexusOps,Education,small,US,United States,America/New_York,Mary.Nguyen@company.io,Mary Nguyen,2024-08-20,organic,False,2025-06-11 01:28:57,Budget cuts,2.0,1,295.0,1.0,Free,free,cancelled,0.0,monthly,2.0,1.0,34,1858.5333333333333,2,2025-05-16 14:29:05,2023-02-28 11:04:37,30,6.0,6.666666666666667,3.0
445,Pulse Platform,E-commerce,large,DE,Germany,Europe/Berlin,emily.garcia@pulseplatform.com,Emily Garcia,2023-06-23,organic,False,2024-12-10 14:31:01,Too expensive,7.0,1,536.0,7.0,Enterprise Custom,enterprise,cancelled,199.0,monthly,13.0,12.0,28,2066.2,6,2025-10-24 10:57:55,2023-08-13 21:18:25,25,7.0,8.0,3.0
446,RushLabs,Real Estate,small,IN,India,Asia/Kolkata,matthew.torres@rushlabs.com,Matthew Torres,2024-11-22,organic,True,,,9.0,0,496.0,1.0,Free,free,active,0.0,monthly,5.0,5.0,49,1870.162162162162,4,2025-06-06 12:48:42,2023-06-04 02:15:29,37,8.0,8.0,3.0
447,Beam Software,Consulting,large,US,United States,America/Chicago,dmitri.wright@protonmail.com,Dmitri Wright,2024-02-16,referral,True,,,,0,776.0,2.0,Starter,starter,active,12.0,monthly,30.0,27.0,50,1756.2162162162163,5,2024-11-16 01:18:35,2023-03-16 19:44:09,37,0.0,4.0,4.0
448,Vertex Analytics,Healthcare,medium,JP,Japan,Asia/Tokyo,donald.ramirez@protonmail.com,Donald Ramirez,2023-11-04,organic,True,,,5.0,0,880.0,2.0,Starter,starter,active,10.0,annual,11.0,10.0,37,1852.2758620689656,5,2025-07-09 00:05:00,2023-05-11 22:54:33,29,10.0,10.0,2.0
449,QuarkGroup,Logistics,enterprise,JP,Japan,Asia/Tokyo,barbara.johnson@yahoo.com,Barbara Johnson,2023-08-07,referral,True,,,,0,969.0,1.0,Free,free,active,0.0,annual,34.0,34.0,42,2038.8387096774193,6,2025-05-18 20:00:08,2023-10-31 02:54:52,31,3.0,5.0,3.0
450,RushStack,Real Estate,enterprise,AU,Australia,Australia/Sydney,andrew.patel@company.io,Andrew Patel,2023-09-04,organic,False,2025-03-19 07:02:29,,2.0,1,562.0,2.0,Starter,starter,cancelled,8.5,annual,51.0,49.0,37,1916.21875,3,2025-08-13 18:50:20,2023-01-18 11:19:22,32,6.0,7.5,2.0
451,Arc Analytics,Retail,small,SG,Singapore,Asia/Singapore,william.taylor@arcanalytics.com,William Taylor,2023-07-16,organic,False,2024-12-09 09:47:29,Not enough users,10.0,1,512.0,1.0,Free,free,cancelled,0.0,monthly,2.0,2.0,40,2197.1612903225805,6,2025-10-27 10:56:40,2023-03-12 13:59:58,31,5.0,5.0,1.0
452,Rush Digital,Technology,small,DE,Germany,Europe/Berlin,wei.scott@enterprise.com,Wei Scott,2023-02-26,referral,True,,,8.0,0,1131.0,1.0,Free,free,active,0.0,monthly,4.0,4.0,31,2184.16,6,2025-09-11 00:11:40,2023-02-11 21:21:25,25,6.0,7.5,2.0
453,ArcStudio,Telecommunications,small,AU,Australia,Australia/Sydney,dmitri.patel@corp.net,Dmitri Patel,2025-08-13,partner,False,2025-10-06 10:45:19,Not enough users,,1,54.0,5.0,Professional Plus,professional,cancelled,59.0,monthly,3.0,2.0,39,1884.03125,4,2025-08-28 03:55:27,2023-01-14 23:06:03,32,7.0,7.5,2.0
454,MistSystems,Marketing,small,BR,Brazil,America/Sao_Paulo,ahmed.harris@startup.co,Ahmed Harris,2023-04-20,organic,False,2024-07-19 11:51:59,Not enough users,7.0,1,456.0,1.0,Free,free,cancelled,0.0,monthly,4.0,3.0,31,1663.5555555555557,9,2025-10-22 18:18:32,2023-02-07 00:09:09,27,9.0,7.333333333333333,3.0
455,HubWorks,Consulting,large,GB,United Kingdom,Europe/London,sarah.muller@company.io,Sarah Muller,2023-01-22,organic,True,,,,0,1166.0,4.0,Professional,professional,active,32.5,annual,23.0,21.0,50,1618.9736842105262,4,2025-09-22 17:05:12,2023-01-29 19:24:43,38,9.0,9.0,1.0
456,VineOps,Technology,large,SG,Singapore,Asia/Singapore,jessica.taylor@company.io,Jessica Taylor,2024-12-02,organic,False,2025-04-02 19:14:20,Not enough users,8.0,1,121.0,1.0,Free,free,cancelled,0.0,monthly,21.0,18.0,45,1609.7941176470588,2,2025-08-27 09:11:23,2023-03-10 19:15:11,34,5.0,6.5,2.0
457,Warp Platform,Education,small,US,United States,America/Los_Angeles,mark.green@startup.co,Mark Green,2023-10-08,referral,True,,,,0,907.0,1.0,Free,free,active,0.0,annual,4.0,2.0,41,1713.8857142857144,4,2025-10-24 06:32:33,2023-01-25 16:19:24,35,,,
458,VertexNet,Telecommunications,enterprise,US,United States,America/Chicago,sofia.hernandez@company.io,Sofia Hernandez,2025-01-16,referral,True,,,,0,441.0,2.0,Starter,starter,active,12.0,monthly,44.0,41.0,40,1854.4285714285713,5,2025-07-17 00:06:23,2023-02-14 20:42:42,28,8.0,8.666666666666666,3.0
459,SageLabs,Logistics,large,US,United States,America/Los_Angeles,aisha.lewis@startup.co,Aisha Lewis,2023-11-09,paid_ads,True,,,4.0,0,875.0,6.0,Enterprise,enterprise,active,82.5,annual,20.0,18.0,32,1566.7272727272727,2,2025-07-06 00:37:07,2023-03-29 14:59:46,22,10.0,10.0,1.0
460,MistOps,Marketing,medium,CA,Canada,America/Toronto,kenji.chen@corp.net,Kenji Chen,2025-03-29,organic,True,,,7.0,0,369.0,4.0,Professional,professional,active,32.5,annual,5.0,5.0,41,1780.4117647058824,4,2025-10-20 11:23:42,2023-05-04 00:36:13,34,3.0,4.0,3.0
461,Bolt Dynamics,Logistics,medium,SG,Singapore,Asia/Singapore,joseph.garcia@boltdynamics.com,Joseph Garcia,2024-09-24,organic,True,,,3.0,0,555.0,5.0,Professional Plus,professional,active,59.0,monthly,8.0,8.0,43,1720.121212121212,5,2025-04-22 05:59:31,2023-01-10 21:16:22,33,9.0,8.5,4.0
462,Trek Dev,Manufacturing,enterprise,CA,Canada,America/Toronto,sofia.baker@hotmail.com,Sofia Baker,2025-06-01,organic,True,,,9.0,0,305.0,3.0,Starter Plus,starter,active,15.83,annual,56.0,49.0,44,1650.6315789473683,5,2025-08-23 03:50:05,2023-01-08 23:34:06,38,5.0,5.0,1.0
463,IonCorp,Real Estate,small,DE,Germany,Europe/Berlin,olga.baker@ioncorp.com,Olga Baker,2025-09-26,partner,True,,,,0,188.0,2.0,Starter,starter,active,10.0,annual,3.0,3.0,50,1821.860465116279,8,2025-10-01 07:59:42,2023-05-16 17:23:22,43,7.0,7.0,1.0
464,Ion Works,Legal,medium,SG,Singapore,Asia/Singapore,susan.rivera@corp.net,Susan Rivera,2023-04-08,referral,True,,,10.0,0,1090.0,4.0,Professional,professional,active,39.0,monthly,10.0,9.0,41,1893.28125,6,2025-07-07 02:31:35,2023-02-28 10:32:17,32,4.0,5.0,2.0
465,MistNet,Technology,small,DE,Germany,Europe/Berlin,steven.flores@mistnet.com,Steven Flores,2025-07-02,referral,True,,,6.0,0,274.0,6.0,Enterprise,enterprise,active,99.0,monthly,5.0,5.0,31,1690.3478260869565,3,2024-04-13 19:19:28,2023-03-22 15:19:44,23,1.0,1.0,1.0
